Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2012-07-09,Albany,5.8,15.4,1.6,2.8,6.3,W,40.04,N,ENE,0.0,13.0,93.0,64.0,1023.6,1019.9,7.0,6.0,7.8,13.9,Yes,No
2012-07-10,Albany,7.6,15.4,0.0,1.6,2.7,W,40.04,NE,E,2.0,13.0,63.0,65.0,1010.3,1004.9,6.0,4.0,9.5,13.2,No,Yes
2012-07-11,Albany,9.2,14.4,8.2,2.6,6.2,W,40.04,S,S,31.0,31.0,61.0,59.0,1015.6,1019.1,3.0,6.0,13.5,13.2,Yes,No
2012-07-12,Albany,11.0,14.9,0.8,1.4,4.9,W,40.04,SW,SSW,9.0,26.0,83.0,89.0,1025.3,1023.1,5.0,7.0,11.8,12.6,No,Yes
2012-07-13,Albany,11.8,16.5,3.4,1.4,5.3,W,40.04,SW,SSW,19.0,6.0,72.0,66.0,1024.8,1023.8,5.0,5.0,13.5,14.1,Yes,No
2012-07-14,Albany,10.2,17.4,0.4,1.0,7.4,W,40.04,NW,WNW,11.0,11.0,78.0,66.0,1023.6,1020.4,3.0,7.0,12.1,17.0,No,Yes
2012-07-27,Albany,8.8,15.4,0.0,1.0,5.0,W,40.04,NW,SSW,7.0,4.0,87.0,81.0,1030.7,1028.7,6.0,6.0,11.0,14.7,No,No
2012-07-15,Albany,11.5,19.7,1.4,1.8,3.7,W,40.04,NNW,NW,13.0,11.0,96.0,61.0,1021.9,1017.9,7.0,2.0,12.1,18.1,Yes,Yes
2012-07-17,Albany,8.7,13.4,13.4,2.4,4.0,W,40.04,WNW,S,17.0,13.0,84.0,61.0,1025.2,1026.7,7.0,6.0,10.5,12.6,Yes,No
2012-07-18,Albany,8.0,15.0,0.0,1.2,2.1,W,40.04,NW,WNW,9.0,11.0,72.0,63.0,1030.2,1027.1,6.0,8.0,10.8,14.6,No,No
2012-07-19,Albany,10.6,17.0,0.0,1.4,2.3,W,40.04,NW,NNW,9.0,4.0,82.0,72.0,1025.8,1023.7,7.0,5.0,12.5,16.8,No,No
2012-07-20,Albany,10.9,18.9,0.0,0.6,5.3,W,40.04,NW,NW,7.0,6.0,81.0,67.0,1027.6,1026.3,4.0,7.0,13.0,17.6,No,No
2012-07-21,Albany,7.3,22.1,0.0,1.0,9.9,W,40.04,N,N,2.0,6.0,87.0,37.0,1029.2,1024.9,0.0,0.0,9.0,20.6,No,No
2012-07-22,Albany,6.7,17.9,0.0,2.2,4.9,W,40.04,N,SE,0.0,0.0,81.0,68.0,1020.4,1016.3,4.0,7.0,9.0,15.9,No,No
2012-07-23,Albany,8.4,14.5,0.0,1.0,1.8,W,40.04,WNW,SW,9.0,19.0,91.0,96.0,1016.2,1016.1,7.0,8.0,12.2,11.5,No,Yes
2012-07-24,Albany,9.3,14.2,8.2,2.2,7.4,W,40.04,SW,SW,24.0,19.0,55.0,65.0,1024.6,1025.5,5.0,5.0,11.2,12.0,Yes,Yes
2012-07-25,Albany,8.4,15.6,3.4,1.2,6.8,W,40.04,WNW,SW,7.0,30.0,92.0,59.0,1028.9,1028.2,6.0,3.0,10.4,14.5,Yes,Yes
2012-07-16,Albany,11.9,15.6,2.8,1.8,5.6,W,40.04,NW,WSW,13.0,31.0,89.0,67.0,1017.8,1017.7,6.0,5.0,13.4,14.6,Yes,Yes
2012-08-19,Albany,9.8,19.0,0.0,2.0,4.1,W,40.04,WNW,SW,6.0,17.0,77.0,84.0,1018.3,1017.0,3.0,8.0,12.8,15.8,No,Yes
2012-05-18,Albany,13.1,17.5,3.2,2.2,5.3,W,40.04,NNE,NNE,6.0,7.0,88.0,74.0,1025.7,1024.9,6.0,6.0,14.9,16.0,Yes,No
2012-05-16,Albany,9.3,18.6,10.8,0.0,8.0,W,40.04,N,SW,2.0,6.0,89.0,73.0,1020.7,1017.5,5.0,4.0,13.8,18.2,Yes,Yes
2012-03-10,Albany,17.8,24.2,0.0,5.8,7.6,W,40.04,ESE,SE,13.0,24.0,76.0,80.0,1014.5,1013.7,7.0,8.0,22.7,21.8,No,No
2012-03-11,Albany,20.0,25.6,0.0,6.8,8.6,W,40.04,ESE,ESE,30.0,37.0,82.0,76.0,1015.6,1011.7,6.0,0.0,21.8,23.8,No,No
2012-03-12,Albany,18.9,26.0,0.0,5.8,6.1,W,40.04,NNE,SSW,6.0,19.0,75.0,85.0,1009.1,1008.0,7.0,8.0,23.2,22.3,No,Yes
2012-03-13,Albany,17.8,21.1,1.6,5.2,8.9,W,40.04,SSE,SSE,39.0,31.0,67.0,64.0,1014.8,1015.1,5.0,5.0,19.6,19.6,Yes,No
2012-03-14,Albany,17.3,21.2,0.0,5.8,0.5,W,40.04,ESE,SE,11.0,15.0,63.0,65.0,1017.6,1015.7,8.0,8.0,19.0,19.4,No,No
2012-03-15,Albany,16.9,20.9,0.0,4.0,9.6,W,40.04,SE,ESE,19.0,19.0,62.0,55.0,1020.1,1018.5,6.0,2.0,18.1,19.8,No,No
2012-03-16,Albany,10.2,22.3,0.0,3.6,11.3,W,40.04,W,ESE,2.0,31.0,79.0,58.0,1020.6,1016.6,3.0,1.0,15.8,21.4,No,No
2012-03-17,Albany,15.1,27.2,0.0,6.4,11.4,W,40.04,NNE,E,15.0,31.0,58.0,62.0,1015.5,1009.1,0.0,0.0,19.7,23.2,No,No
2012-03-18,Albany,14.7,26.8,0.0,7.0,11.7,W,40.04,N,ESE,4.0,24.0,47.0,65.0,1007.7,1003.8,0.0,0.0,22.6,24.7,No,No
2012-03-19,Albany,16.0,21.3,0.0,7.4,2.7,W,40.04,SSE,SSW,31.0,22.0,82.0,56.0,1008.5,1010.5,8.0,6.0,20.8,21.2,No,No
2012-03-20,Albany,15.2,20.0,1.0,4.2,1.7,W,40.04,S,SSE,22.0,30.0,81.0,71.0,1019.2,1019.6,7.0,5.0,16.9,18.1,No,No
2012-03-21,Albany,15.0,20.5,0.2,4.2,6.9,W,40.04,SE,ESE,17.0,19.0,54.0,57.0,1024.3,1022.1,7.0,3.0,18.1,19.3,No,No
2012-03-22,Albany,16.6,20.5,0.0,4.4,5.2,W,40.04,SE,SE,26.0,20.0,61.0,62.0,1026.7,1025.4,8.0,7.0,17.8,18.8,No,No
2012-03-23,Albany,16.5,20.7,0.0,6.4,5.7,W,40.04,ENE,E,17.0,26.0,60.0,57.0,1027.9,1024.0,8.0,3.0,18.1,19.8,No,No
2012-03-24,Albany,14.1,24.4,0.0,5.8,11.0,W,40.04,NE,E,11.0,31.0,55.0,55.0,1022.3,1016.4,2.0,6.0,19.8,21.0,No,No
2012-03-25,Albany,16.8,26.0,0.0,6.6,3.8,W,40.04,N,ESE,2.0,19.0,68.0,62.0,1015.9,1012.6,7.0,6.0,19.1,23.5,No,No
2012-03-26,Albany,16.8,22.5,0.2,3.8,10.7,W,40.04,NW,SW,6.0,13.0,76.0,67.0,1016.0,1013.5,6.0,1.0,20.0,21.6,No,No
2012-03-27,Albany,14.0,21.6,0.0,4.8,9.4,W,40.04,NW,WSW,6.0,19.0,66.0,72.0,1018.0,1018.1,2.0,7.0,19.7,21.0,No,Yes
2012-03-28,Albany,16.8,21.6,7.4,4.4,4.2,W,40.04,ESE,ESE,19.0,15.0,70.0,64.0,1023.7,1022.0,7.0,4.0,20.5,20.5,Yes,No
2012-03-09,Albany,18.4,23.8,0.0,5.6,10.2,W,40.04,NNE,E,9.0,31.0,62.0,64.0,1020.1,1014.9,7.0,1.0,20.8,22.0,No,No
2012-03-08,Albany,16.8,22.2,0.0,4.6,10.0,W,40.04,SSE,SSE,9.0,17.0,50.0,57.0,1020.6,1019.0,6.0,4.0,20.1,21.4,No,No
2012-03-07,Albany,17.7,22.8,0.0,13.2,2.6,W,40.04,WSW,SW,28.0,24.0,72.0,62.0,1014.8,1016.0,8.0,7.0,22.2,20.8,No,No
2012-03-06,Albany,20.2,37.3,0.0,12.2,12.0,W,40.04,NNW,NNW,19.0,31.0,16.0,33.0,1015.4,1010.5,0.0,0.0,31.8,32.0,No,No
2012-02-15,Albany,17.0,23.5,0.0,4.8,8.8,W,40.04,SE,ESE,9.0,28.0,76.0,74.0,1015.8,1015.26,5.0,7.0,21.2,22.4,No,No
2012-02-16,Albany,19.3,24.6,0.0,6.0,12.3,W,40.04,ESE,S,13.0,17.0,74.0,70.0,1011.6,1010.4,5.0,3.0,21.9,23.5,No,No
2012-02-17,Albany,16.6,24.3,0.0,6.4,9.7,W,40.04,WSW,SW,6.0,26.0,77.0,79.0,1012.6,1012.9,6.0,7.0,21.6,22.5,No,No
2012-02-18,Albany,19.8,24.3,0.0,6.4,6.1,W,40.04,SSE,ESE,19.0,22.0,78.0,70.0,1018.6,1017.7,8.0,6.0,21.5,22.0,No,No
2012-02-19,Albany,15.7,22.6,0.0,4.0,10.1,W,40.04,ESE,ESE,20.0,31.0,67.0,62.0,1022.2,1021.0,5.0,3.0,21.2,21.6,No,No
2012-02-20,Albany,18.0,24.6,0.0,5.8,11.3,W,40.04,E,ESE,20.0,31.0,62.0,62.0,1021.9,1017.5,7.0,5.0,21.4,23.9,No,No
2012-02-21,Albany,18.0,25.8,0.0,7.0,12.4,W,40.04,ENE,ESE,7.0,30.0,64.0,72.0,1016.0,1011.7,1.0,1.0,23.2,24.0,No,No
2012-02-22,Albany,20.1,25.0,0.0,6.6,6.9,W,40.04,S,SSE,11.0,19.0,83.0,73.0,1013.8,1011.8,7.0,7.0,22.1,22.7,No,No
2012-02-23,Albany,18.4,28.3,0.0,6.4,11.7,W,40.04,WNW,WSW,11.0,37.0,66.0,76.0,1005.7,1003.3,1.0,0.0,24.5,23.8,No,No
2012-03-29,Albany,13.5,30.3,0.0,5.2,10.4,W,40.04,NE,SE,7.0,19.0,71.0,70.0,1017.1,1008.5,1.0,7.0,19.2,23.9,No,Yes
2012-02-24,Albany,16.9,21.3,0.4,7.0,10.0,W,40.04,WSW,WSW,44.0,24.0,68.0,66.0,1010.7,1010.4,6.0,3.0,20.3,20.1,No,No
2012-02-26,Albany,13.4,19.4,1.8,3.8,3.0,W,40.04,NW,WSW,9.0,15.0,80.0,69.0,1013.9,1013.5,8.0,7.0,16.1,18.4,Yes,Yes
2012-02-27,Albany,13.8,21.5,3.6,1.6,4.5,W,40.04,NW,SSE,4.0,17.0,90.0,63.0,1017.9,1016.4,7.0,5.0,16.7,20.9,Yes,No
2012-02-28,Albany,16.3,21.4,0.0,4.2,3.2,W,40.04,ESE,SE,24.0,24.0,63.0,65.0,1019.1,1018.6,6.0,8.0,20.9,19.8,No,No
2012-02-29,Albany,18.0,21.8,0.0,5.0,9.6,W,40.04,ESE,ESE,31.0,19.0,64.0,64.0,1023.7,1023.0,5.0,7.0,20.1,20.0,No,No
2012-03-01,Albany,16.8,23.1,0.0,7.2,7.5,W,40.04,E,E,28.0,31.0,76.0,59.0,1024.5,1021.5,8.0,5.0,18.3,21.4,No,No
2012-03-02,Albany,14.5,23.0,0.0,5.6,9.6,W,40.04,N,E,6.0,30.0,73.0,62.0,1019.8,1016.2,5.0,1.0,18.8,21.1,No,No
2012-03-03,Albany,13.7,26.0,0.0,6.0,11.9,W,40.04,N,ESE,6.0,28.0,52.0,52.0,1016.0,1013.2,1.0,3.0,20.9,22.8,No,No
2012-03-04,Albany,14.8,25.4,0.0,7.0,11.8,W,40.04,ENE,ESE,6.0,24.0,52.0,67.0,1014.8,1012.0,0.0,0.0,21.6,23.9,No,No
2012-03-05,Albany,17.1,32.0,0.0,6.2,11.5,W,40.04,SSE,ESE,6.0,31.0,65.0,57.0,1017.0,1012.9,0.0,0.0,23.0,26.6,No,No
2012-02-25,Albany,14.0,24.4,0.0,7.4,5.9,W,40.04,NW,WSW,17.0,30.0,56.0,90.0,1008.3,1008.1,3.0,8.0,20.2,17.1,No,Yes
2012-03-30,Albany,14.8,18.9,1.4,11.0,4.9,W,40.04,WSW,WSW,43.0,35.0,64.0,58.0,1015.4,1017.1,7.0,7.0,16.4,17.4,Yes,No
2012-03-31,Albany,13.2,22.4,0.6,4.0,8.1,W,40.04,WNW,WSW,9.0,9.0,63.0,52.0,1018.1,1014.1,4.0,6.0,17.8,22.0,No,No
2012-04-01,Albany,11.8,27.1,0.0,4.2,9.9,W,40.04,NW,NW,22.0,28.0,72.0,32.0,1009.2,1004.1,2.0,2.0,19.2,27.0,No,Yes
2012-04-26,Albany,13.8,23.6,0.0,1.8,4.0,W,40.04,WNW,ESE,2.0,7.0,81.0,58.0,1023.0,1020.9,8.0,4.0,16.4,22.9,No,No
2012-04-27,Albany,16.1,21.0,0.0,2.2,0.0,W,40.04,NNE,SE,2.0,0.0,64.0,67.0,1020.4,1019.3,8.0,8.0,19.4,20.7,No,No
2012-04-28,Albany,17.0,21.2,0.2,1.0,0.0,W,40.04,N,E,0.0,22.0,81.0,75.0,1016.7,1012.7,8.0,8.0,18.8,20.8,No,No
2012-04-29,Albany,16.0,25.2,0.2,1.2,2.7,W,40.04,N,NNW,7.0,6.0,72.0,90.0,1007.4,1003.9,4.0,8.0,20.0,19.5,No,Yes
2012-04-30,Albany,17.3,19.8,11.6,3.2,6.6,W,40.04,SW,SSW,24.0,22.0,64.0,78.0,1015.7,1018.5,6.0,7.0,17.8,16.5,Yes,Yes
2012-05-01,Albany,12.6,17.8,4.7,2.0,0.2,W,40.04,NNE,NE,6.0,11.0,85.0,55.0,1028.1,1027.4,8.0,8.0,13.8,16.6,Yes,No
2012-05-02,Albany,11.6,21.8,0.0,2.4,9.8,W,40.04,NNE,E,4.0,24.0,73.0,56.0,1027.5,1022.7,1.0,6.0,14.6,19.9,No,No
2012-05-03,Albany,14.4,22.0,0.8,3.2,5.8,W,40.04,ESE,E,15.0,19.0,75.0,59.0,1017.6,1013.3,7.0,7.0,17.0,21.2,No,No
2012-05-04,Albany,13.6,21.8,0.0,2.4,7.61,W,40.04,NE,SE,6.0,18.66,86.0,81.0,1016.5,1013.9,6.0,8.0,16.8,20.4,No,Yes
2012-04-25,Albany,13.2,25.6,0.0,3.6,3.3,W,40.04,N,WNW,0.0,4.0,70.0,43.0,1023.7,1021.2,8.0,6.0,16.4,23.5,No,No
2012-05-05,Albany,16.5,24.6,4.4,5.47,7.61,W,40.04,NNW,WSW,15.0,24.0,77.0,76.0,1006.5,1004.1,6.0,7.0,18.8,20.0,Yes,Yes
2012-05-07,Albany,10.0,20.9,1.0,5.47,7.61,W,40.04,NNW,NW,6.0,24.0,74.0,84.0,1003.4,999.0,6.0,7.0,14.9,16.4,No,Yes
2012-05-08,Albany,9.5,15.1,16.0,5.47,7.61,W,40.04,NNW,WNW,11.0,9.0,86.0,86.0,1007.4,1010.0,7.0,8.0,11.8,13.5,Yes,Yes
2012-05-09,Albany,10.6,21.0,8.4,1.2,7.61,W,40.04,NNW,WNW,15.0,7.0,74.0,71.0,1017.7,1016.7,1.0,7.0,14.6,18.0,Yes,Yes
2012-05-10,Albany,13.9,18.6,2.8,5.47,7.61,W,40.04,NNW,SSW,2.0,4.0,86.0,64.0,1023.7,1023.2,7.0,6.0,14.9,17.8,Yes,No
2012-05-11,Albany,12.4,18.6,0.0,5.47,7.61,W,40.04,NNW,E,11.0,6.0,83.0,69.0,1026.7,1024.6,3.0,1.0,15.0,18.0,No,No
2012-05-12,Albany,11.0,23.0,0.0,5.47,7.61,W,40.04,NNE,ENE,19.0,20.0,71.0,55.0,1023.7,1018.7,1.0,4.0,14.0,20.4,No,No
2012-05-13,Albany,13.6,24.3,0.0,3.4,5.0,W,40.04,N,ESE,4.0,9.0,59.0,64.0,1015.8,1012.4,6.0,7.0,17.7,20.1,No,Yes
2012-05-14,Albany,10.1,19.2,7.8,3.8,6.7,W,40.04,N,SW,2.0,4.0,88.0,74.0,1017.5,1016.6,8.0,5.0,14.0,17.8,Yes,No
2012-05-15,Albany,13.2,16.9,0.2,1.4,1.4,W,40.04,NNW,WSW,9.0,11.0,90.0,94.0,1019.7,1019.7,8.0,8.0,14.9,15.3,No,Yes
2012-05-06,Albany,14.2,17.6,14.0,5.47,7.61,W,40.04,WSW,W,26.0,9.0,83.0,54.0,1009.2,1009.6,8.0,7.0,15.6,16.2,Yes,No
2012-05-17,Albany,11.8,18.4,1.4,2.4,4.7,W,40.04,WNW,NW,4.0,13.0,89.0,77.0,1018.4,1017.5,6.0,7.0,13.8,16.8,Yes,Yes
2012-04-24,Albany,10.2,22.4,0.0,2.2,8.5,W,40.04,NNE,ENE,6.0,11.0,71.0,53.0,1026.4,1022.9,3.0,7.0,15.0,20.7,No,No
2012-04-22,Albany,13.5,17.1,6.6,4.8,2.7,W,40.04,SSE,SSE,15.0,7.0,62.0,65.0,1019.2,1019.6,7.0,7.0,15.0,15.8,Yes,No
2012-04-02,Albany,16.3,25.0,2.6,9.8,10.7,W,40.04,NW,W,11.0,17.0,62.0,54.0,1009.4,1008.9,2.0,5.0,19.6,23.8,Yes,No
2012-04-03,Albany,18.0,28.6,0.0,6.4,10.3,W,40.04,WNW,WSW,19.0,20.0,61.0,63.0,1010.8,1008.1,5.0,3.0,22.0,24.8,No,Yes
2012-04-04,Albany,17.8,21.7,1.6,9.4,0.6,W,40.04,NNW,W,9.0,9.0,93.0,88.0,1011.8,1011.1,8.0,8.0,18.5,19.0,Yes,Yes
2012-04-05,Albany,13.8,23.22,16.2,1.2,8.2,W,40.04,SW,SW,37.0,35.0,73.0,72.0,1017.6,1022.1,7.0,6.0,16.2,14.9,Yes,No
2012-04-06,Albany,12.19,17.9,0.8,3.8,2.1,W,40.04,N,SE,14.04,18.66,68.88,51.54,1029.5,1027.8,4.45,4.51,16.99,21.68,No,No
2012-04-07,Albany,9.0,20.4,0.0,2.8,8.7,W,40.04,NNE,ESE,4.0,19.0,67.0,65.0,1024.9,1021.7,6.0,3.0,16.0,19.9,No,No
2012-04-08,Albany,13.9,23.8,0.0,3.6,10.1,W,40.04,NE,E,7.0,31.0,71.0,75.0,1022.4,1019.8,4.0,3.0,19.0,20.8,No,No
2012-04-09,Albany,17.4,26.8,0.0,4.0,10.1,W,40.04,NE,ESE,7.0,24.0,54.0,67.0,1021.1,1019.5,0.0,3.0,20.8,23.5,No,No
2012-04-10,Albany,13.2,34.0,0.0,5.4,10.4,W,40.04,WSW,NNW,6.0,11.0,53.0,21.0,1023.9,1020.8,2.0,4.0,22.8,33.8,No,No
2012-04-23,Albany,11.3,18.0,1.0,0.6,6.4,W,40.04,N,ESE,0.0,13.0,87.0,62.0,1025.7,1023.9,7.0,1.0,13.8,17.2,No,No
2012-04-11,Albany,16.3,32.1,0.0,10.4,8.1,W,40.04,NW,WSW,13.0,24.0,24.0,67.0,1021.0,1019.4,7.0,7.0,26.8,23.3,No,Yes
2012-04-13,Albany,16.9,21.6,0.0,1.8,7.7,W,40.04,NW,WSW,6.0,31.0,79.0,64.0,1019.6,1017.3,7.0,4.0,18.6,21.1,No,No
2012-04-14,Albany,14.1,20.8,0.0,4.8,8.2,W,40.04,NW,SW,6.0,9.0,84.0,71.0,1020.7,1018.3,6.0,5.0,17.7,20.0,No,No
2012-04-15,Albany,12.9,24.7,0.0,3.0,10.1,W,40.04,NW,ESE,2.0,15.0,89.0,66.0,1020.3,1016.0,1.0,2.0,15.9,21.6,No,No
2012-04-16,Albany,14.4,24.8,0.0,3.8,8.9,W,40.04,WSW,WSW,2.0,30.0,80.0,74.0,1016.1,1014.2,4.0,5.0,17.6,20.8,No,No
2012-04-17,Albany,14.8,25.8,0.0,3.4,9.3,W,40.04,NW,W,9.0,15.0,77.0,42.0,1013.7,1010.5,1.0,2.0,19.0,25.0,No,No
2012-04-18,Albany,13.7,21.8,0.0,5.0,2.9,W,40.04,NNW,W,11.0,19.0,69.0,83.0,1008.9,1009.8,3.0,8.0,19.3,17.1,No,Yes
2012-04-19,Albany,11.8,17.4,6.5,1.8,1.1,W,40.04,N,WSW,4.0,9.0,72.0,61.0,1018.3,1016.3,8.0,7.0,13.6,17.1,Yes,Yes
2012-04-20,Albany,11.0,17.9,4.6,1.0,6.8,W,40.04,WNW,WSW,6.0,19.0,89.0,59.0,1017.0,1015.3,8.0,6.0,14.1,16.9,Yes,Yes
2012-04-21,Albany,13.4,18.3,3.6,1.6,6.8,W,40.04,WSW,WSW,31.0,24.0,72.0,64.0,1016.4,1014.5,6.0,5.0,16.3,18.1,Yes,Yes
2012-04-12,Albany,18.4,22.9,2.6,6.0,2.7,W,40.04,ESE,ESE,13.0,13.0,83.0,80.0,1022.8,1020.3,8.0,2.0,20.7,21.2,Yes,No
2012-02-14,Albany,18.3,23.7,0.0,6.8,9.4,W,40.04,ENE,E,6.0,28.0,67.0,71.0,1018.8,1015.5,8.0,5.0,21.0,22.2,No,No
2012-08-20,Albany,12.3,14.7,1.6,1.6,0.8,W,40.04,E,E,15.0,11.0,67.0,71.0,1019.9,1015.3,7.0,8.0,12.9,12.9,Yes,Yes
2012-08-22,Albany,7.4,12.6,12.4,1.0,5.7,W,40.04,W,WSW,59.0,54.0,63.0,66.0,1010.8,1013.4,7.0,6.0,10.9,11.8,Yes,Yes
2013-01-20,Albany,17.1,23.3,0.0,5.8,9.8,W,40.04,ESE,ESE,15.0,22.0,74.0,74.0,1013.2,1010.9,1.0,7.0,22.0,22.1,No,No
2013-01-21,Albany,18.2,21.6,0.0,8.0,8.8,W,40.04,SW,S,7.0,19.0,59.0,61.0,1015.7,1016.5,6.0,6.0,20.7,21.0,No,No
2013-01-22,Albany,16.0,22.1,0.0,5.6,11.3,W,40.04,SE,ESE,15.0,33.0,56.0,61.0,1017.5,1013.9,2.0,1.0,20.5,21.0,No,No
2013-01-23,Albany,17.9,22.6,0.0,7.4,6.5,W,40.04,WSW,SSW,6.0,15.0,82.0,77.0,1009.3,1008.4,8.0,7.0,20.9,21.6,No,Yes
2013-01-24,Albany,17.5,20.3,1.4,4.2,10.1,W,40.04,SW,SW,24.0,17.0,58.0,50.0,1017.8,1019.9,5.0,2.0,18.1,19.0,Yes,No
2013-01-25,Albany,13.0,21.8,0.0,4.6,11.7,W,40.04,WSW,SSW,2.0,7.0,62.0,56.0,1024.3,1022.3,6.0,1.0,18.5,21.1,No,No
2013-01-26,Albany,16.1,23.6,0.0,6.4,11.3,W,40.04,SSE,S,7.0,17.0,68.0,65.0,1023.7,1022.0,6.0,2.0,20.0,22.1,No,No
2013-01-27,Albany,18.1,22.9,0.6,6.0,3.8,W,40.04,SSW,SSE,26.0,28.0,65.0,75.0,1025.3,1025.0,8.0,8.0,22.2,20.8,No,No
2013-01-28,Albany,16.3,21.0,0.0,5.2,12.5,W,40.04,N,E,11.0,28.0,58.0,57.0,1028.2,1025.9,2.0,1.0,19.6,20.1,No,No
2013-01-29,Albany,10.4,22.9,0.0,7.4,13.0,W,40.04,W,S,6.0,9.0,65.0,48.0,1024.0,1021.1,1.0,1.0,18.8,22.1,No,Yes
2013-01-30,Albany,18.1,21.5,1.6,6.2,7.3,W,40.04,SW,S,7.0,19.0,91.0,67.0,1021.5,1022.3,7.0,6.0,18.7,20.7,Yes,No
2013-01-31,Albany,16.8,21.9,0.0,5.6,12.2,W,40.04,E,ESE,19.0,22.0,62.0,57.0,1028.4,1027.1,7.0,3.0,18.8,20.8,No,No
2013-03-01,Albany,18.3,25.2,0.0,8.4,11.4,W,40.04,NE,ESE,13.0,30.0,62.0,67.0,1013.7,1010.2,5.0,3.0,22.5,23.2,No,No
2013-03-02,Albany,18.7,23.0,0.0,9.2,7.6,W,40.04,ESE,SE,19.0,19.0,81.0,85.0,1010.4,1008.3,7.0,6.0,20.5,20.9,No,Yes
2013-03-03,Albany,19.0,24.0,1.2,6.2,4.8,W,40.04,SE,S,4.0,9.0,95.0,74.0,1007.6,1004.4,8.0,5.0,20.1,23.1,Yes,No
2013-03-04,Albany,17.4,27.6,1.0,1.0,10.4,W,40.04,WSW,WSW,2.0,22.0,76.0,64.0,1002.8,1003.0,3.0,4.0,22.3,23.1,No,No
2013-03-05,Albany,14.3,24.4,0.0,6.2,8.5,W,40.04,WSW,SSW,4.0,11.0,75.0,69.0,1010.2,1009.5,7.0,6.0,20.3,23.6,No,No
2013-03-06,Albany,19.4,21.7,0.0,5.0,5.5,W,40.04,S,S,17.0,24.0,73.0,82.0,1018.8,1018.8,8.0,7.0,20.4,19.7,No,No
2013-03-07,Albany,18.2,22.0,0.2,4.0,3.7,W,40.04,SE,SE,11.0,19.0,61.0,69.0,1021.7,1019.7,7.0,7.0,19.7,20.1,No,No
2013-01-19,Albany,15.8,22.5,0.0,7.0,12.6,W,40.04,NE,ESE,7.0,20.0,50.0,61.0,1020.0,1015.6,3.0,0.0,20.0,21.0,No,No
2013-01-18,Albany,15.4,20.9,1.2,8.0,7.7,W,40.04,SE,S,17.0,15.0,54.0,52.0,1022.6,1020.6,8.0,4.0,17.9,19.1,Yes,No
2013-01-17,Albany,15.9,19.1,2.2,10.0,11.2,W,40.04,SSW,WSW,46.0,48.0,58.0,62.0,1013.5,1016.7,7.0,5.0,17.8,18.6,Yes,Yes
2013-01-16,Albany,20.9,33.8,0.0,6.2,8.5,W,40.04,NNW,SW,13.0,24.0,51.0,75.0,1002.2,1001.8,1.0,8.0,31.2,26.5,No,Yes
2012-11-26,Albany,11.8,25.7,0.0,7.0,10.1,W,40.04,N,E,9.0,35.0,57.0,67.0,1017.3,1011.4,5.0,4.0,20.9,20.8,No,No
2012-11-27,Albany,17.2,31.6,0.0,7.6,11.6,W,40.04,ESE,WSW,17.0,35.0,60.0,75.0,1000.9,998.1,6.0,1.0,25.1,23.1,No,No
2012-11-28,Albany,15.4,24.0,0.0,7.6,4.3,W,40.04,NNW,N,2.0,24.0,73.0,41.0,996.6,986.9,8.0,6.0,18.5,22.3,No,Yes
2012-11-29,Albany,9.1,15.4,10.6,7.4,8.5,W,40.04,NW,WNW,22.0,15.0,72.0,67.0,997.0,1001.0,7.0,6.0,11.2,13.8,Yes,Yes
2012-11-30,Albany,8.7,17.0,18.0,4.2,9.1,W,40.04,W,WSW,13.0,33.0,80.0,67.0,1011.0,1013.8,7.0,6.0,12.5,16.0,Yes,No
2013-01-01,Albany,12.19,30.5,2.36,8.4,11.0,W,40.04,N,SE,14.04,18.66,68.88,51.54,1006.3,1005.7,4.45,4.51,16.99,21.68,No,Yes
2013-01-02,Albany,18.4,24.1,2.0,8.2,11.4,W,40.04,S,SW,4.0,28.0,79.0,65.0,1011.3,1009.4,5.0,1.0,22.9,22.6,Yes,No
2013-01-03,Albany,17.2,24.4,0.0,8.6,11.7,W,40.04,NW,SW,19.0,41.0,57.0,49.0,1007.4,1006.4,2.0,2.0,23.9,23.5,No,Yes
2013-01-04,Albany,13.8,23.1,3.0,9.0,10.8,W,40.04,W,WSW,9.0,31.0,70.0,61.0,1012.2,1012.3,7.0,0.0,19.0,20.5,Yes,No
2013-03-08,Albany,17.5,22.1,0.0,5.8,9.2,W,40.04,SE,SE,11.0,19.0,57.0,59.0,1021.0,1018.6,7.0,1.0,19.8,21.3,No,No
2013-01-05,Albany,13.5,33.0,0.0,7.4,13.0,W,40.04,N,ESE,7.0,26.0,59.0,60.0,1015.6,1012.0,1.0,0.0,22.5,23.5,No,No
2013-01-07,Albany,20.2,27.4,17.6,6.8,6.5,W,40.04,SE,ESE,6.0,17.0,88.0,74.0,1015.6,1013.9,6.0,7.0,24.3,25.0,Yes,No
2013-01-08,Albany,21.0,26.6,0.0,6.0,7.5,W,40.04,ENE,E,7.0,31.0,88.0,76.0,1014.2,1009.8,7.0,6.0,23.0,24.4,No,No
